,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
5156,0.428,0.512,265010.0,0.488,5.1e-05,5.0,0.109,1.0,-10.31,170.017,3.0,0.0328,0.141
5157,0.797,0.624,57818.0,0.66,0.786,2.0,0.114,1.0,-12.779,110.021,3.0,0.0569,0.871
5158,0.714,0.566,165672.0,0.613,0.799,5.0,0.0848,1.0,-10.118,110.886,4.0,0.0874,0.219
5159,0.919,0.468,219536.0,0.19,0.0,4.0,0.107,1.0,-11.138,125.319,4.0,0.0373,0.326
5160,0.254,0.595,209427.0,0.689,5.44e-06,6.0,0.129,0.0,-6.107,168.112,4.0,0.148,0.213
5161,0.823,0.694,160991.0,0.407,0.021,1.0,0.106,0.0,-10.325,147.682,4.0,0.0276,0.719
5162,0.39,0.607,208321.0,0.466,0.0,0.0,0.135,1.0,-7.562,121.741,4.0,0.0578,0.434
5163,0.862,0.567,273000.0,0.303,0.00563,7.0,0.104,0.0,-12.481,124.949,4.0,0.0351,0.252
5164,0.00269,0.581,235160.0,0.656,2.78e-06,4.0,0.101,0.0,-4.891,108.033,4.0,0.0294,0.338
5165,0.00906,0.775,207719.0,0.68,0.0,0.0,0.109,0.0,-5.508,114.025,4.0,0.0629,0.656
5166,0.0325,0.662,130973.0,0.586,0.00418,5.0,0.153,0.0,-6.287,107.993,4.0,0.0251,0.0724
5167,0.032,0.232,401573.0,0.705,6.6e-05,5.0,0.185,1.0,-6.928,74.28,4.0,0.0997,0.352
5168,0.0573,0.807,187920.0,0.887,2.87e-06,9.0,0.124,1.0,-3.726,134.052,4.0,0.0503,0.961
5169,0.000455,0.426,191520.0,0.888,0.0,0.0,0.306,0.0,-3.72,144.111,4.0,0.0987,0.387
5170,0.965,0.71,275280.0,0.0565,0.0,7.0,0.0889,1.0,-15.099,123.994,4.0,0.0534,0.348
5171,0.0506,0.775,182667.0,0.825,1.03e-06,7.0,0.111,1.0,-5.402,139.091,4.0,0.0464,0.95
5172,0.486,0.715,195067.0,0.651,0.0,5.0,0.228,1.0,-9.241,134.914,4.0,0.12,0.733
5173,0.00711,0.506,227074.0,0.805,0.00193,1.0,0.0856,1.0,-4.119,126.008,4.0,0.0469,0.383
5174,0.0351,0.447,440013.0,0.625,0.000727,10.0,0.243,0.0,-8.212,67.104,4.0,0.323,0.261
5175,0.0282,0.575,197280.0,0.845,0.0,10.0,0.0814,1.0,-3.838,127.997,4.0,0.035,0.376
5176,0.399,0.549,214762.0,0.675,0.0,4.0,0.181,0.0,-5.637,119.898,4.0,0.0332,0.206
5177,0.00205,0.638,263787.0,0.924,0.000175,7.0,0.149,1.0,-3.887,111.995,4.0,0.036,0.53
5178,0.0343,0.776,211786.0,0.875,0.0,4.0,0.314,1.0,-5.535,111.988,4.0,0.0575,0.849
5179,0.0223,0.672,229080.0,0.593,0.0,11.0,0.214,0.0,-4.01,98.02,4.0,0.0304,0.438
5180,0.215,0.674,104211.0,0.403,0.0231,0.0,0.402,0.0,-8.076,119.922,4.0,0.0749,0.106
5181,0.201,0.585,221800.0,0.643,0.000306,3.0,0.144,1.0,-8.392,152.98,3.0,0.0395,0.592
5182,0.0753,0.383,293307.0,0.531,0.000102,5.0,0.108,0.0,-7.814,105.971,4.0,0.0741,0.0375
5183,0.0117,0.421,257200.0,0.791,1.48e-05,9.0,0.146,1.0,-4.998,130.075,4.0,0.0496,0.499
5184,0.229,0.393,230867.0,0.487,0.0,0.0,0.128,1.0,-6.348,151.958,4.0,0.0337,0.3
5185,0.265,0.825,177733.0,0.756,2.15e-06,11.0,0.0762,0.0,-3.687,172.938,4.0,0.383,0.888
5186,0.805,0.398,253342.0,0.316,0.0,1.0,0.295,1.0,-7.031,118.582,4.0,0.0368,0.174
5187,0.125,0.86,207912.0,0.719,0.0,11.0,0.0799,0.0,-4.325,160.049,4.0,0.33,0.496
5188,0.247,0.262,252534.0,0.606,0.0,8.0,0.125,1.0,-6.646,189.857,4.0,0.0484,0.275
5189,0.0336,0.489,261880.0,0.406,0.0,9.0,0.344,1.0,-11.44,110.551,4.0,0.232,0.178
5190,0.835,0.589,142480.0,0.232,0.0,3.0,0.108,1.0,-13.633,126.626,4.0,0.0579,0.53
5191,0.377,0.648,349933.0,0.631,0.0,4.0,0.12,0.0,-5.662,105.989,4.0,0.103,0.142
5192,0.419,0.773,241659.0,0.516,0.0,9.0,0.0753,0.0,-12.366,120.001,4.0,0.181,0.472
5193,0.461,0.424,206387.0,0.465,5.52e-05,6.0,0.154,1.0,-6.595,112.418,3.0,0.0297,0.462
5194,0.245,0.623,181187.0,0.533,0.00717,10.0,0.112,1.0,-8.164,84.982,4.0,0.0653,0.247
5195,0.63,0.456,162732.0,0.379,3.1e-06,1.0,0.0983,1.0,-8.573,149.967,4.0,0.0685,0.225
5196,0.679,0.733,197854.0,0.408,3.92e-05,7.0,0.11,0.0,-7.834,94.947,4.0,0.0388,0.291
5197,0.318,0.792,224213.0,0.563,0.0,1.0,0.13,1.0,-4.836,134.022,4.0,0.0787,0.321
5198,0.00349,0.447,224597.0,0.966,0.000198,7.0,0.312,1.0,-2.966,178.105,4.0,0.089,0.533
5199,0.159,0.5,244511.0,0.69,0.0,8.0,0.104,1.0,-4.448,180.206,3.0,0.312,0.371
5200,0.456,0.705,218228.0,0.78,0.00152,7.0,0.115,1.0,-6.267,142.028,4.0,0.0805,0.457
5201,0.15,0.698,333154.0,0.649,0.0,8.0,0.0903,1.0,-6.764,180.466,4.0,0.415,0.568
5202,0.106,0.553,234307.0,0.747,0.0,9.0,0.154,1.0,-5.432,90.012,4.0,0.0279,0.521
5203,0.187,0.74,186543.0,0.727,0.0,2.0,0.627,1.0,-6.253,101.409,4.0,0.278,0.792
5204,0.226,0.575,193333.0,0.844,0.0,3.0,0.0538,0.0,-1.772,87.007,4.0,0.0633,0.542
5205,0.124,0.543,193750.0,0.473,4.04e-06,6.0,0.0922,1.0,-9.638,86.534,4.0,0.157,0.519
5206,0.177,0.795,223040.0,0.75,0.0,1.0,0.0875,1.0,-3.604,115.005,4.0,0.0526,0.762
5207,0.103,0.623,211573.0,0.962,0.000174,4.0,0.264,0.0,-2.616,149.963,4.0,0.0895,0.676
5208,0.468,0.322,248467.0,0.28,1.1e-06,6.0,0.102,0.0,-9.367,85.794,4.0,0.0281,0.175
5209,0.167,0.902,186672.0,0.67,0.0,10.0,0.107,1.0,-4.074,144.07,4.0,0.19,0.39
5210,0.193,0.776,236000.0,0.762,0.0,0.0,0.18,1.0,-4.356,120.039,4.0,0.216,0.678
5211,0.887,0.728,231333.0,0.253,1.11e-05,0.0,0.133,1.0,-8.427,140.923,4.0,0.0304,0.457
5212,0.392,0.543,262209.0,0.925,0.456,6.0,0.0668,0.0,-6.783,80.499,1.0,0.0448,0.594
5213,0.196,0.597,190587.0,0.86,0.0,1.0,0.087,1.0,-2.315,172.064,4.0,0.0461,0.818
5214,0.00419,0.748,213053.0,0.741,0.0,6.0,0.147,1.0,-3.103,128.077,4.0,0.0531,0.537
5215,0.24,0.559,189027.0,0.835,0.019,5.0,0.185,0.0,-5.555,114.908,4.0,0.0424,0.382
5216,0.334,0.688,249771.0,0.491,0.0,5.0,0.0914,1.0,-7.494,79.009,4.0,0.269,0.737
5217,0.142,0.649,274093.0,0.718,0.0713,0.0,0.124,0.0,-6.593,101.034,4.0,0.0261,0.718
5218,0.359,0.509,287360.0,0.787,2.76e-05,7.0,0.26,1.0,-6.754,114.449,4.0,0.265,0.507
5219,0.0933,0.813,208027.0,0.453,0.0,1.0,0.14,1.0,-6.941,161.997,4.0,0.338,0.191
5220,0.271,0.477,229813.0,0.6,0.0,7.0,0.112,1.0,-5.652,152.062,3.0,0.0324,0.29
5221,0.0873,0.69,190733.0,0.781,2.28e-06,5.0,0.164,0.0,-5.101,130.02,4.0,0.0305,0.841
5222,0.00863,0.737,72882.0,0.482,0.0,1.0,0.429,1.0,-8.242,131.504,4.0,0.0887,0.311
5223,0.162,0.659,172507.0,0.594,0.846,4.0,0.632,0.0,-8.494,100.033,4.0,0.0261,0.851
5224,0.56,0.417,224972.0,0.551,0.0,2.0,0.129,1.0,-8.361,86.848,4.0,0.272,0.216
5225,0.14,0.543,278613.0,0.81,1.23e-05,0.0,0.145,1.0,-4.275,76.978,4.0,0.0368,0.395
5226,0.0284,0.514,200040.0,0.659,0.0,1.0,0.266,1.0,-6.142,76.483,4.0,0.0309,0.463
5227,0.00021,0.376,179160.0,0.95,0.0,9.0,0.0377,1.0,-4.067,178.018,4.0,0.0641,0.438
5228,2.26e-05,0.486,225706.0,0.984,0.0,4.0,0.28,1.0,-3.619,123.64,4.0,0.0717,0.277
5229,0.774,0.775,194090.0,0.324,0.0,1.0,0.109,1.0,-9.067,130.044,4.0,0.0581,0.0872
5230,0.12,0.681,229747.0,0.521,8.41e-05,0.0,0.108,1.0,-5.849,94.997,4.0,0.141,0.181
5231,0.0687,0.21,390493.0,0.499,0.00315,2.0,0.773,0.0,-9.754,74.094,4.0,0.0485,0.108
5232,0.0242,0.589,223973.0,0.658,0.0,11.0,0.118,0.0,-5.288,77.521,4.0,0.203,0.251
5233,0.041,0.432,250286.0,0.781,4.21e-06,4.0,0.0789,0.0,-4.038,139.432,4.0,0.0567,0.197
5234,0.0438,0.64,177973.0,0.681,0.0,6.0,0.166,1.0,-5.362,118.062,4.0,0.0334,0.676
5235,0.0294,0.654,200107.0,0.655,0.0,11.0,0.139,0.0,-7.388,170.16,4.0,0.106,0.221
5236,0.43,0.758,161907.0,0.525,0.0,8.0,0.0747,1.0,-5.913,97.465,3.0,0.0611,0.976
5237,1.29e-05,0.402,200147.0,0.97,2.62e-06,2.0,0.189,0.0,-4.538,75.106,4.0,0.0668,0.476
5238,0.0178,0.549,214387.0,0.789,6.7e-05,5.0,0.059,1.0,-6.071,136.125,4.0,0.0313,0.715
5239,0.721,0.41,246972.0,0.298,0.0,3.0,0.158,1.0,-11.796,109.651,3.0,0.0473,0.142
5240,0.0186,0.413,211600.0,0.636,0.0,9.0,0.106,1.0,-5.651,176.048,4.0,0.0407,0.203
5241,0.106,0.697,245520.0,0.4,0.0,5.0,0.102,0.0,-5.888,179.007,4.0,0.0511,0.443
5242,0.752,0.582,225241.0,0.428,0.0,2.0,0.102,1.0,-9.13,99.608,3.0,0.0516,0.255
5243,0.21,0.646,216000.0,0.504,0.0,7.0,0.0751,1.0,-6.844,114.744,4.0,0.0302,0.899
5244,0.108,0.373,270680.0,0.609,0.000427,0.0,0.0755,1.0,-7.0,179.955,4.0,0.0316,0.354
5245,0.272,0.646,156631.0,0.439,0.0,7.0,0.0945,1.0,-10.837,160.387,4.0,0.818,0.528
5246,0.601,0.535,343213.0,0.448,0.0,1.0,0.376,0.0,-8.919,120.554,4.0,0.175,0.284
5247,0.986,0.169,174267.0,0.0161,0.86,9.0,0.0805,0.0,-31.034,128.143,3.0,0.0442,0.0573
5248,0.00946,0.931,150100.0,0.273,0.0,5.0,0.137,0.0,-11.723,119.956,4.0,0.176,0.0603
5249,0.0392,0.738,212640.0,0.868,0.00169,11.0,0.388,0.0,-4.373,122.003,4.0,0.0731,0.336
5250,0.071,0.558,184507.0,0.818,0.0,8.0,0.21,1.0,-4.07,81.034,4.0,0.0403,0.453
5251,0.396,0.925,183160.0,0.549,0.000154,7.0,0.11,1.0,-6.572,100.014,4.0,0.0656,0.0904
5252,0.196,0.72,275840.0,0.412,0.0,11.0,0.342,0.0,-8.687,114.408,4.0,0.223,0.179
5253,0.203,0.829,244340.0,0.514,0.000157,7.0,0.115,1.0,-6.694,114.955,4.0,0.037,0.397
5254,0.00254,0.555,362093.0,0.798,1.5e-05,3.0,0.171,1.0,-5.658,89.987,4.0,0.0279,0.284
5255,0.399,0.72,127578.0,0.666,0.0,7.0,0.0844,1.0,-6.914,138.03,4.0,0.328,0.383
5256,0.0266,0.714,241853.0,0.563,0.0,1.0,0.0776,1.0,-7.574,100.091,4.0,0.0723,0.31
5257,0.102,0.687,223853.0,0.761,0.0,9.0,0.147,0.0,-4.582,113.939,4.0,0.0876,0.743
5258,0.0625,0.628,185194.0,0.737,0.0,7.0,0.0777,1.0,-4.437,91.507,4.0,0.041,0.592
5259,0.000102,0.405,222093.0,0.94,2.79e-05,1.0,0.719,0.0,-3.103,143.126,4.0,0.0844,0.24
5260,0.00188,0.594,205746.0,0.749,0.000139,3.0,0.0869,1.0,-6.251,130.064,4.0,0.0677,0.344
5261,0.063,0.884,224573.0,0.765,7.04e-06,8.0,0.118,1.0,-3.865,99.987,4.0,0.0882,0.594
5262,0.313,0.61,122331.0,0.573,2.49e-06,5.0,0.107,1.0,-4.153,84.732,3.0,0.37,0.209
5263,0.211,0.77,385438.0,0.482,0.0,6.0,0.223,1.0,-9.529,91.994,4.0,0.351,0.441
5264,0.83,0.507,173760.0,0.18,0.255,6.0,0.106,1.0,-15.229,73.807,4.0,0.0379,0.507
5265,0.00397,0.613,234813.0,0.873,0.00111,7.0,0.367,0.0,-6.376,129.989,4.0,0.0449,0.392
5266,0.0698,0.874,237400.0,0.568,1.38e-05,11.0,0.149,0.0,-5.896,139.995,4.0,0.224,0.46
5267,0.304,0.509,227480.0,0.671,0.0,1.0,0.0452,1.0,-5.709,118.413,5.0,0.0678,0.55
5268,0.536,0.568,415613.0,0.42,0.124,7.0,0.101,0.0,-11.169,79.89,4.0,0.276,0.453
5269,0.00182,0.664,216454.0,0.908,0.0,4.0,0.109,1.0,-4.806,118.031,4.0,0.0317,0.889
5270,0.257,0.686,239080.0,0.691,0.0,5.0,0.145,0.0,-4.616,95.046,4.0,0.0371,0.477
5271,0.0513,0.553,210760.0,0.662,0.0,7.0,0.153,1.0,-6.129,97.847,4.0,0.0259,0.436
5272,0.302,0.687,206507.0,0.793,3.46e-06,5.0,0.1,1.0,-3.577,100.993,4.0,0.0333,0.673
5273,0.0389,0.726,176744.0,0.607,0.0,2.0,0.19,1.0,-7.68,81.997,4.0,0.0498,0.891
5274,0.0489,0.779,166818.0,0.726,0.0,8.0,0.656,1.0,-6.94,98.016,4.0,0.0317,0.451
5275,0.212,0.931,87454.0,0.413,0.0,9.0,0.112,1.0,-11.014,96.057,4.0,0.0485,0.961
5276,0.00933,0.417,242560.0,0.706,0.000572,6.0,0.474,0.0,-4.652,127.884,4.0,0.0945,0.512
5277,0.492,0.672,176091.0,0.457,0.0,9.0,0.184,1.0,-10.647,86.717,5.0,0.205,0.596
5278,0.53,0.511,226014.0,0.596,0.0,0.0,0.0798,1.0,-6.56,158.063,4.0,0.224,0.554
5279,0.000432,0.567,259457.0,0.72,0.000609,10.0,0.101,1.0,-6.859,119.921,4.0,0.0441,0.679
5280,0.0509,0.224,205707.0,0.905,0.0,5.0,0.281,0.0,-3.239,78.318,4.0,0.0722,0.485
5281,0.289,0.607,202747.0,0.827,2.95e-06,9.0,0.718,1.0,-4.282,100.062,4.0,0.0484,0.552
5282,0.0477,0.681,200760.0,0.608,0.0,1.0,0.225,1.0,-6.093,97.934,4.0,0.207,0.262
5283,0.174,0.517,217507.0,0.622,0.0,1.0,0.105,0.0,-3.536,170.154,4.0,0.0577,0.463
5284,0.00919,0.486,205653.0,0.94,0.0,7.0,0.0777,0.0,-4.237,79.727,4.0,0.0605,0.42
5285,0.487,0.537,216832.0,0.411,9.21e-06,7.0,0.3,1.0,-14.059,94.292,4.0,0.502,0.207
5286,0.399,0.576,73898.0,0.636,0.0513,4.0,0.23,1.0,-8.688,78.244,4.0,0.0755,0.438
5287,0.00146,0.367,194672.0,0.978,0.0,5.0,0.113,1.0,-2.308,135.15,4.0,0.232,0.639
5288,0.0147,0.811,200680.0,0.499,2.44e-06,5.0,0.342,0.0,-7.161,111.016,4.0,0.118,0.466
5289,0.302,0.497,203373.0,0.312,0.0,11.0,0.0968,0.0,-9.088,105.036,4.0,0.0269,0.177
5290,0.0153,0.559,221573.0,0.754,0.0,7.0,0.355,1.0,-5.509,169.977,4.0,0.0712,0.303
5291,0.0462,0.878,128013.0,0.455,0.00484,0.0,0.0353,1.0,-8.845,129.953,4.0,0.077,0.79
5292,0.0375,0.747,166138.0,0.877,0.000833,9.0,0.233,0.0,-3.782,107.991,4.0,0.0664,0.752
5293,0.982,0.179,595106.0,0.00189,0.279,1.0,0.111,1.0,-25.2,81.71,4.0,0.327,1e-05
5294,0.181,0.607,221280.0,0.673,0.0,5.0,0.069,0.0,-6.484,88.952,4.0,0.0611,0.215
5295,0.0226,0.542,260987.0,0.867,0.00347,6.0,0.116,0.0,-5.26,134.984,4.0,0.0813,0.326
5296,0.919,0.592,236333.0,0.0562,6.22e-06,2.0,0.111,1.0,-14.344,127.005,4.0,0.0599,0.266
5297,0.000937,0.616,218947.0,0.893,0.0,11.0,0.111,1.0,-3.588,111.959,4.0,0.0375,0.567
5298,0.271,0.638,318215.0,0.49,0.0,4.0,0.664,0.0,-9.382,173.552,4.0,0.426,0.511
5299,0.0185,0.636,219043.0,0.815,0.0,5.0,0.163,0.0,-5.098,123.063,4.0,0.0581,0.636
5300,0.0388,0.859,260453.0,0.627,0.000202,6.0,0.101,0.0,-7.91,142.062,4.0,0.13,0.594
5301,0.907,0.598,184004.0,0.221,4.19e-05,9.0,0.0723,1.0,-10.484,106.771,4.0,0.0303,0.274
5302,0.00268,0.555,243933.0,0.934,0.0,9.0,0.122,1.0,-5.04,144.874,4.0,0.113,0.422
5303,0.468,0.322,248467.0,0.28,1.1e-06,6.0,0.102,0.0,-9.367,85.794,4.0,0.0281,0.175
5304,0.0399,0.823,225227.0,0.563,0.0,6.0,0.0851,1.0,-5.095,98.031,4.0,0.0443,0.682
5305,0.0291,0.589,212627.0,0.651,3.2e-06,6.0,0.111,1.0,-5.097,90.011,4.0,0.0306,0.166
5306,0.0675,0.617,207733.0,0.632,0.0,8.0,0.108,1.0,-5.381,151.988,4.0,0.0371,0.564
5307,0.00715,0.545,186987.0,0.763,0.0,11.0,0.668,0.0,-5.528,126.59,5.0,0.407,0.752
5308,0.0305,0.503,210013.0,0.748,0.0,5.0,0.343,1.0,-4.124,125.896,4.0,0.0619,0.356
5309,0.137,0.632,202667.0,0.638,0.0,7.0,0.125,1.0,-6.731,121.868,3.0,0.0505,0.574
5310,0.0446,0.571,189000.0,0.826,0.0,1.0,0.343,1.0,-4.475,90.966,4.0,0.0362,0.713
5311,0.0249,0.868,180667.0,0.623,0.0,2.0,0.125,1.0,-8.595,105.446,4.0,0.101,0.498
5312,0.544,0.282,295067.0,0.464,0.215,11.0,0.111,0.0,-11.112,148.345,5.0,0.0533,0.0596
5313,0.000868,0.4,228867.0,0.886,0.000211,7.0,0.122,1.0,-5.078,195.958,4.0,0.0521,0.406
5314,0.0143,0.534,244147.0,0.666,0.0615,9.0,0.113,1.0,-9.471,87.401,4.0,0.0335,0.59
5315,0.132,0.73,207307.0,0.701,0.0,5.0,0.151,0.0,-5.885,175.95,4.0,0.106,0.785
5316,0.0352,0.655,187427.0,0.699,0.0,11.0,0.064,1.0,-4.421,86.704,4.0,0.0493,0.802
5317,0.00216,0.353,205280.0,0.686,0.0,7.0,0.123,0.0,-5.704,94.47,4.0,0.0534,0.177
5318,0.835,0.494,91981.0,0.237,0.0,4.0,0.648,1.0,-10.579,95.219,3.0,0.0517,0.625
5319,0.177,0.68,321697.0,0.413,0.0,8.0,0.205,1.0,-9.41,158.576,4.0,0.492,0.383
5320,0.29,0.818,150187.0,0.575,0.0,0.0,0.105,0.0,-7.588,96.192,3.0,0.163,0.285
5321,0.0143,0.721,155653.0,0.585,2.42e-06,1.0,0.0682,1.0,-4.184,99.0,4.0,0.0276,0.355
5322,0.0958,0.739,230160.0,0.661,1.88e-05,1.0,0.0848,1.0,-5.35,76.999,4.0,0.0764,0.333
5323,0.497,0.415,311000.0,0.425,0.908,7.0,0.105,1.0,-11.232,89.839,4.0,0.025,0.248
5324,0.0287,0.634,227693.0,0.862,0.0,2.0,0.0217,1.0,-5.337,95.989,4.0,0.0376,0.767
5325,0.244,0.536,257573.0,0.486,0.00788,11.0,0.12,0.0,-11.067,131.988,4.0,0.0346,0.0968
5326,0.312,0.458,249755.0,0.545,2.76e-06,5.0,0.119,1.0,-6.248,147.939,4.0,0.0285,0.177
5327,0.694,0.657,189000.0,0.355,0.000427,7.0,0.123,1.0,-12.044,74.99,4.0,0.0714,0.0808
5328,0.0595,0.456,204093.0,0.874,1.12e-05,10.0,0.111,0.0,-4.129,200.179,4.0,0.114,0.5
5329,0.191,0.724,282040.0,0.343,0.559,9.0,0.104,1.0,-11.791,134.017,4.0,0.0478,0.176
5330,0.267,0.699,247613.0,0.579,0.00602,1.0,0.452,1.0,-6.504,109.948,4.0,0.0416,0.128
5331,0.0266,0.712,207747.0,0.564,0.0,8.0,0.0874,1.0,-6.527,95.95,4.0,0.047,0.411
5332,0.0055,0.502,185773.0,0.699,0.0,5.0,0.171,1.0,-5.528,111.024,4.0,0.0333,0.354
5333,1.03e-05,0.436,240133.0,0.934,0.14,2.0,0.321,1.0,-2.685,91.481,4.0,0.0507,0.384
5334,0.0422,0.638,214627.0,0.441,1.33e-05,2.0,0.107,1.0,-9.064,76.078,4.0,0.0347,0.473
5335,0.00714,0.912,225040.0,0.644,0.0,11.0,0.107,1.0,-6.63,95.999,4.0,0.288,0.492
5336,0.00134,0.522,321560.0,0.728,0.0,3.0,0.132,0.0,-3.801,124.045,4.0,0.0323,0.18
5337,0.426,0.906,260080.0,0.731,4.55e-06,6.0,0.0853,0.0,-7.021,106.995,4.0,0.0977,0.794
5338,0.0265,0.729,171333.0,0.672,0.0,7.0,0.244,1.0,-6.749,159.903,4.0,0.282,0.595
5339,0.371,0.735,278507.0,0.749,0.0,10.0,0.47,0.0,-3.766,93.718,4.0,0.0874,0.373
5340,0.459,0.523,201267.0,0.501,0.0,1.0,0.0818,1.0,-9.276,158.179,4.0,0.0366,0.391
5341,0.000704,0.657,190186.0,0.827,0.00534,5.0,0.065,1.0,-4.036,145.889,4.0,0.0734,0.69
5342,0.0165,0.564,261642.0,0.822,2.71e-06,10.0,0.377,1.0,-3.685,149.988,4.0,0.0329,0.695
5343,0.399,0.548,209587.0,0.569,1.34e-06,7.0,0.0756,0.0,-5.668,200.025,4.0,0.0365,0.887
5344,0.0948,0.496,230787.0,0.679,0.0,10.0,0.103,1.0,-7.898,154.028,4.0,0.0368,0.507
5345,0.381,0.397,250267.0,0.303,0.0,5.0,0.101,1.0,-7.508,81.05,4.0,0.0435,0.172
5346,0.0291,0.849,200098.0,0.476,0.0,8.0,0.0589,1.0,-8.455,134.955,4.0,0.182,0.482
5347,0.333,0.79,252040.0,0.621,0.0,1.0,0.122,1.0,-7.634,118.895,4.0,0.275,0.15
5348,0.114,0.858,290836.0,0.697,0.0,2.0,0.224,1.0,-5.361,98.013,4.0,0.23,0.364
5349,0.646,0.529,175093.0,0.316,7.97e-05,1.0,0.106,0.0,-8.675,133.714,4.0,0.0518,0.0386
5350,0.0107,0.559,203053.0,0.766,6.98e-05,11.0,0.194,1.0,-5.056,145.26,4.0,0.0295,0.723
5351,0.121,0.719,191493.0,0.645,0.00316,2.0,0.362,0.0,-6.141,123.02,4.0,0.0358,0.69
5352,0.0428,0.667,230693.0,0.581,0.0,0.0,0.183,0.0,-5.164,110.953,4.0,0.323,0.368
5353,0.567,0.446,323267.0,0.84,0.0,10.0,0.0967,0.0,-4.539,150.686,4.0,0.313,0.433
5354,0.11,0.752,300973.0,0.489,3.57e-06,1.0,0.202,1.0,-5.233,108.005,4.0,0.137,0.373
5355,0.536,0.44,219453.0,0.508,0.525,3.0,0.0903,1.0,-7.821,81.097,4.0,0.0274,0.217
5356,0.174,0.568,213600.0,0.714,0.0,7.0,0.0429,1.0,-7.139,146.338,4.0,0.0445,0.955
5357,0.684,0.795,112742.0,0.409,0.0,9.0,0.0548,0.0,-8.334,77.879,3.0,0.372,0.577
5358,0.566,0.437,206494.0,0.351,0.0,6.0,0.0888,0.0,-6.823,68.659,4.0,0.0313,0.383
5359,0.00404,0.387,203886.0,0.797,0.0108,4.0,0.314,0.0,-6.41,159.897,4.0,0.052,0.369
5360,0.00607,0.788,193613.0,0.873,0.00052,7.0,0.0908,1.0,-2.322,91.981,4.0,0.117,0.703
5361,0.0238,0.624,206627.0,0.476,0.141,4.0,0.0997,1.0,-10.993,119.968,4.0,0.0416,0.184
5362,0.135,0.526,208205.0,0.803,0.0,11.0,0.119,1.0,-3.989,157.887,4.0,0.127,0.564
5363,0.617,0.553,258508.0,0.655,0.0,9.0,0.0825,1.0,-5.837,107.739,4.0,0.0355,0.624
5364,0.441,0.908,87771.0,0.253,0.0,10.0,0.115,1.0,-10.474,131.799,4.0,0.0587,0.962
5365,0.41,0.854,69901.0,0.327,0.0,8.0,0.0889,1.0,-10.834,131.352,4.0,0.507,0.688
5366,0.343,0.779,174733.0,0.754,2.6e-06,5.0,0.0965,1.0,-4.358,89.998,4.0,0.0966,0.883
5367,0.0171,0.631,213960.0,0.86,5.83e-06,10.0,0.333,0.0,-4.994,181.868,4.0,0.121,0.382
5368,0.443,0.551,274960.0,0.405,0.000217,0.0,0.11,0.0,-12.756,135.017,4.0,0.0398,0.341
5369,0.844,0.645,158014.0,0.169,0.00019,9.0,0.109,1.0,-15.744,167.826,4.0,0.0317,0.178
5370,0.0335,0.655,219360.0,0.496,0.0,3.0,0.156,0.0,-4.139,137.945,4.0,0.0364,0.28
5371,0.781,0.565,230320.0,0.245,0.0,5.0,0.0998,1.0,-9.132,75.055,4.0,0.0262,0.307
5372,0.00694,0.568,174693.0,0.578,0.000353,6.0,0.099,1.0,-5.589,139.951,4.0,0.0404,0.555
5373,0.144,0.834,164703.0,0.737,0.934,8.0,0.153,0.0,-7.508,108.015,4.0,0.0332,0.977
5374,0.513,0.758,188703.0,0.526,0.000457,5.0,0.0913,0.0,-10.81,146.054,4.0,0.255,0.312
5375,0.902,0.54,210227.0,0.4,0.00147,2.0,0.115,1.0,-9.305,102.979,4.0,0.0247,0.512
5376,0.051,0.766,165600.0,0.64,0.0,0.0,0.237,1.0,-8.899,100.044,4.0,0.0345,0.67
5377,0.0079,0.628,218293.0,0.833,1.48e-05,11.0,0.074,0.0,-4.126,128.003,4.0,0.0282,0.56
5378,0.114,0.773,461840.0,0.595,2.47e-06,8.0,0.13,0.0,-6.062,123.968,4.0,0.161,0.338
5379,0.0118,0.513,210580.0,0.768,1.94e-05,4.0,0.294,0.0,-4.868,84.264,4.0,0.0587,0.235
5380,0.174,0.532,231469.0,0.548,0.0033,1.0,0.108,1.0,-6.521,130.114,4.0,0.0291,0.443
5381,0.00558,0.556,286573.0,0.618,0.000351,10.0,0.153,0.0,-7.471,80.985,4.0,0.0463,0.121
5382,0.364,0.49,368547.0,0.466,0.888,1.0,0.0568,1.0,-7.685,104.882,3.0,0.0284,0.153
5383,0.25,0.626,277623.0,0.571,0.0,7.0,0.0946,0.0,-7.461,129.959,4.0,0.0327,0.164
5384,0.0534,0.512,249500.0,0.812,0.0,1.0,0.092,1.0,-4.809,100.02,4.0,0.0617,0.521
5385,0.013,0.7,223107.0,0.701,0.0,11.0,0.461,0.0,-3.834,93.012,4.0,0.161,0.38
5386,0.125,0.498,191827.0,0.804,0.0,11.0,0.167,1.0,-3.995,166.054,4.0,0.0332,0.697
5387,0.0224,0.391,257413.0,0.789,9.95e-06,2.0,0.143,1.0,-6.166,126.544,4.0,0.0436,0.338
5388,0.297,0.76,242588.0,0.883,0.0,9.0,0.727,0.0,-5.397,98.012,4.0,0.25,0.51
5389,4.02e-05,0.295,239387.0,0.924,0.00462,5.0,0.377,1.0,-3.407,171.941,4.0,0.0678,0.219
5390,0.0047,0.413,213348.0,0.889,0.0,2.0,0.348,1.0,-3.924,177.973,4.0,0.0503,0.602
