,Track_ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
2955,00hgtJwONC7jG6X0GUMXvv,50,0.00479,0.48,143187.0,0.93,0.104,3.0,0.161,1.0,-5.985,136.904,4.0,0.0385,0.487
2956,5S4w03s1gSxiZelhh77sBI,60,0.565,0.58,229560.0,0.671,0.0,7.0,0.316,1.0,-5.723,154.021,4.0,0.0481,0.697
2957,3C6WblKJq7rpsPsIafytEV,48,0.183,0.598,242680.0,0.777,0.0,11.0,0.111,0.0,-6.676,159.942,4.0,0.0396,0.821
2958,4PWxt9Fy949kUtkEi2GI5V,56,0.000146,0.143,257733.0,0.995,0.438,8.0,0.364,1.0,-5.698,87.803,3.0,0.185,0.079
2959,46bkeaB7DA45q7PdKWLFkR,49,0.00852,0.516,241427.0,0.768,8.49e-06,9.0,0.136,1.0,-4.964,115.005,4.0,0.0362,0.204
2960,6hV6EpITzeBa1mzq5tvqpj,58,0.5,0.751,242333.0,0.665,0.0,5.0,0.0801,0.0,-5.156,118.011,4.0,0.0432,0.766
2961,1xwMbjmErX7SGKfnUMi71W,49,0.00446,0.864,219784.0,0.658,0.0,9.0,0.0865,1.0,-4.853,105.02,4.0,0.174,0.243
2962,1hxq7kWQnwdhxgpEugBMGk,49,0.108,0.359,278373.0,0.648,0.0135,3.0,0.0555,1.0,-7.06,111.733,4.0,0.035,0.133
2963,5vw6mb5UUdA3vVQfcFN8yA,48,0.000786,0.48,134027.0,0.936,0.0,11.0,0.0973,0.0,-4.056,98.493,4.0,0.0454,0.354
2964,12UqDbdI0cuw5FMGrjX59W,55,0.142,0.599,214667.0,0.561,1.42e-06,0.0,0.0744,1.0,-3.081,139.671,3.0,0.0341,0.789
2965,2Dgfey8RouHR9ziGmThLli,53,0.0803,0.751,161043.0,0.442,0.00141,0.0,0.123,1.0,-7.551,98.068,3.0,0.0313,0.851
2966,5MIMD5WMooNWe8QsMqCrE8,57,0.0182,0.674,173587.0,0.814,0.0,7.0,0.079,1.0,-2.814,128.092,4.0,0.0391,0.491
2967,0ix1Sptn3VJlPHPzyE9Frf,49,0.17,0.827,272222.0,0.577,0.0,2.0,0.0961,1.0,-5.209,81.97,4.0,0.0881,0.639
2968,0ZZqH5tN03zxbkuyZo1Gr1,61,0.485,0.591,180872.0,0.911,0.0,7.0,0.0599,1.0,-2.492,91.755,4.0,0.102,0.965
2969,3ZzlzIJ5iH3WXCP6bX8Vp5,49,0.661,0.72,165933.0,0.802,7.9e-06,5.0,0.348,1.0,-7.507,121.011,4.0,0.0342,0.497
2970,0pNMYo9MXmyyR9Fp9HwiBT,51,0.023,0.638,247267.0,0.863,0.0,2.0,0.628,1.0,-5.891,153.954,4.0,0.309,0.516
2971,6TWPAG7Oam1mdut6Ov77qh,49,0.908,0.809,163240.0,0.52,0.125,7.0,0.308,1.0,-9.828,95.031,4.0,0.0322,0.585
2972,6mo6tQ8DMrAgKCWZ7ZTGAu,53,0.529,0.723,248267.0,0.613,4.5e-05,1.0,0.342,0.0,-7.581,78.967,4.0,0.031,0.545
2973,1hQYjSWkLTXcvU2bVp6c06,59,0.458,0.574,242864.0,0.745,0.0,6.0,0.107,1.0,-5.545,127.5,3.0,0.0265,0.467
2974,7AwsFpSKXnW3IPEHFxktzL,50,0.0502,0.853,211787.0,0.769,0.0,5.0,0.304,0.0,-5.95,136.044,4.0,0.217,0.694
2975,7xmCwWVmWBawnIzRUdg3Nr,51,0.131,0.435,196216.0,0.641,0.0,10.0,0.273,1.0,-7.274,115.534,3.0,0.104,0.156
2976,7gdwoOmi258QJq0hmQ4hto,48,0.36,0.624,243933.0,0.458,3.89e-06,6.0,0.303,1.0,-6.755,80.017,4.0,0.0287,0.436
2977,5WVtCTzyAkQ6vmgbkPPF2D,49,0.874,0.75,195173.0,0.322,0.0128,0.0,0.0596,1.0,-12.078,116.983,4.0,0.0338,0.289
2978,4sBvRSGYdjXhm4yBpB61m5,49,0.00739,0.758,249213.0,0.757,0.0,8.0,0.0479,1.0,-5.696,97.918,4.0,0.0374,0.617
2979,2EPr9Wx7e1cpGEbNAtuN7x,55,0.398,0.549,150160.0,0.805,1.29e-06,3.0,0.0938,1.0,-7.436,160.753,4.0,0.0368,0.969
2980,62BxlOvQCjLNQA5ARA4Dug,59,0.00116,0.409,243787.0,0.837,0.00651,1.0,0.0855,1.0,-4.043,121.757,4.0,0.0406,0.199
2981,5fDj1YVNR04RtQNP4iYapO,53,0.0221,0.547,303693.0,0.884,1.33e-06,8.0,0.0662,1.0,-1.452,146.75,3.0,0.366,0.608
2982,1jFFHdm6sHSDU7vq9IE9Ib,49,0.816,0.463,120000.0,0.559,1.31e-06,5.0,0.241,1.0,-9.326,83.363,4.0,0.0445,0.811
2983,3ceKgvL552YX6TRd8czbIA,50,0.289,0.615,292747.0,0.613,0.0,3.0,0.122,1.0,-5.233,153.783,4.0,0.0329,0.517
2984,4Y3gLYlV5rD3fhirhWKtei,50,0.196,0.425,219520.0,0.789,0.439,11.0,0.161,1.0,-7.821,161.952,4.0,0.0421,0.522
2985,1Lw8az0pvHNLIhOT2DWQ9W,55,0.935,0.184,106960.0,0.109,0.945,11.0,0.129,0.0,-18.185,105.838,3.0,0.0413,0.0374
2986,6Q0aS9SKqeg2B22do29ky9,50,0.00553,0.508,278473.0,0.528,0.0,1.0,0.291,0.0,-9.456,130.924,4.0,0.0741,0.0969
2987,2upCT0gs9er1Mq3NTi5iwa,60,0.274,0.744,262360.0,0.73,3.68e-05,7.0,0.385,1.0,-5.867,80.998,4.0,0.152,0.773
2988,5zUkkQEYvkAnbPpGLBBDa4,51,0.0126,0.663,315253.0,0.876,0.0922,7.0,0.176,1.0,-6.794,159.999,4.0,0.119,0.767
2989,63wsZUhUZLlh1OsyrZq7sz,60,0.807,0.392,304293.0,0.251,0.0,10.0,0.0797,1.0,-9.845,204.961,4.0,0.0363,0.508
2990,4fhF0iJffyUJReKSecg78m,65,0.00523,0.784,284813.0,0.73,0.0,1.0,0.107,0.0,-6.177,94.409,4.0,0.191,0.0415
2991,67nRofeeMvysUeO4FxB6tL,50,0.385,0.504,202067.0,0.634,0.000396,5.0,0.151,0.0,-8.582,80.996,4.0,0.394,0.463
2992,62troaVmvCO86yLjFNCkH2,50,0.374,0.665,249275.0,0.555,0.0,0.0,0.231,1.0,-8.164,168.245,4.0,0.211,0.72
2993,4aEOz6ZpXh3wF4FOdJHOPV,67,0.191,0.826,167419.0,0.881,2.7e-05,8.0,0.347,1.0,-7.755,93.997,4.0,0.0974,0.737
2994,5KTJJnSs2H1p5SaBXsG0Hb,48,0.0454,0.389,409147.0,0.575,2.78e-05,0.0,0.563,1.0,-6.699,142.976,4.0,0.0313,0.123
2995,0BxKZikii9efSIodiQALJ5,50,0.572,0.473,322941.0,0.386,0.0,3.0,0.0724,1.0,-9.494,119.796,4.0,0.0534,0.298
2996,50jFznrLnBBicIc3eal9OO,49,0.0121,0.898,296907.0,0.423,1.96e-06,0.0,0.0898,0.0,-7.356,121.064,4.0,0.044,0.511
2997,18MbEK3bfXlTBQZSr74afQ,54,0.441,0.807,198973.0,0.829,2.28e-06,11.0,0.124,0.0,-6.424,129.001,4.0,0.0338,0.787
2998,1x0J8LFX23d5h1zzuzZorc,48,0.307,0.729,204827.0,0.748,1.29e-06,0.0,0.09,1.0,-6.67,99.981,4.0,0.0245,0.928
2999,2wdTyQevxBPHraGsFGiyjx,59,0.0292,0.843,280920.0,0.751,1.71e-05,6.0,0.499,1.0,-6.5,129.985,4.0,0.223,0.514
3000,2QjOHCTQ1Jl3zawyYOpxh6,92,0.0495,0.612,240400.0,0.807,0.0177,10.0,0.101,1.0,-2.81,124.053,4.0,0.0336,0.398
3001,3sNVsP50132BTNlImLx70i,86,0.145,0.367,229147.0,0.665,0.0,1.0,0.113,1.0,-2.821,148.913,4.0,0.0465,0.31
3002,5XeFesFbtLpXzIVDNQP22n,92,0.136,0.464,183956.0,0.417,0.022,0.0,0.0974,0.0,-9.345,67.528,4.0,0.0256,0.479
3003,086myS9r57YsLbJpU0TgK9,87,0.0483,0.691,161124.0,0.631,1.13e-05,2.0,0.104,1.0,-6.478,92.004,4.0,0.0368,0.8
3004,79MSEdtXuudhGhC5AtG07g,82,0.0199,0.596,99213.0,0.678,0.004,9.0,0.418,1.0,-5.18,117.066,4.0,0.0335,0.259
3005,2tznHmp70DxMyr2XhWLOW0,77,0.0807,0.636,208760.0,0.676,0.0,2.0,0.0831,1.0,-3.442,113.98,4.0,0.0263,0.273
3006,2XHzzp1j4IfTNp1FTn7YFg,79,0.0125,0.669,255053.0,0.634,0.0,11.0,0.0946,1.0,-6.476,124.906,4.0,0.0327,0.496
3007,5FVd6KXrgO9B3JPmC8OPst,87,0.186,0.548,272394.0,0.532,0.000263,5.0,0.217,1.0,-7.596,85.03,4.0,0.0323,0.405
3008,0Fs9cdPDhptWEDJmiCbkEW,81,0.0193,0.766,296520.0,0.74,0.0784,1.0,0.229,1.0,-10.363,118.008,4.0,0.0807,0.183
3009,2uwnP6tZVVmTovzX5ELooy,77,0.324,0.667,241160.0,0.608,0.000198,1.0,0.426,1.0,-7.054,99.992,4.0,0.216,0.475
3010,2enPRFda84VE2wtI8c86Uf,79,0.00181,0.174,223747.0,0.742,0.281,8.0,0.198,1.0,-5.93,163.378,4.0,0.0485,0.36
3011,3xdjjKMcMOFgo1eQrfbogM,77,0.455,0.537,298373.0,0.66,0.0,9.0,0.135,1.0,-7.174,148.096,4.0,0.0296,0.574
3012,3JvKfv6T31zO0ini8iNItO,92,0.695,0.445,244360.0,0.537,1.65e-05,4.0,0.0944,0.0,-8.532,122.769,4.0,0.04,0.131
3013,2MvvoeRt8NcOXWESkxWn3g,78,0.534,0.511,258969.0,0.472,0.614,4.0,0.11,1.0,-9.277,127.978,4.0,0.091,0.0399
3014,5cc9Zbfp9u10sfJeKZ3h16,76,0.112,0.664,234215.0,0.447,0.0,6.0,0.091,0.0,-7.272,83.138,4.0,0.289,0.659
3015,0nrRP2bk19rLc0orkWPQk2,84,0.0038,0.532,247427.0,0.783,0.0012,2.0,0.161,1.0,-5.697,124.08,4.0,0.0523,0.643
3016,2nMeu6UenVvwUktBCpLMK9,82,0.262,0.324,236053.0,0.416,3.69e-05,11.0,0.11,0.0,-8.92,113.986,4.0,0.0368,0.151
3017,3U4isOIWM3VvDubwSI3y7a,84,0.922,0.422,269560.0,0.264,0.0,8.0,0.132,1.0,-7.064,119.93,4.0,0.0322,0.331
3018,2AYEOC02WLhUiOoaig2SEH,72,0.0387,0.545,209386.0,0.968,0.00325,9.0,0.331,0.0,-3.553,169.965,4.0,0.0853,0.527
3019,7otCGmgp9h4CsR2LhwB6gt,72,0.695,0.445,244360.0,0.537,1.6e-05,4.0,0.0941,0.0,-8.532,122.764,4.0,0.04,0.131
3020,3gbBpTdY8lnQwqxNCcf795,72,0.0755,0.679,214148.0,0.715,0.0,9.0,0.271,1.0,-6.383,127.435,4.0,0.0407,0.571
3021,03fT3OHB9KyMtGMt2zwqCT,74,0.0916,0.506,226867.0,0.886,0.0,11.0,0.0734,1.0,-3.225,143.935,4.0,0.0655,0.595
3022,6bxUnsSGZCmoHHU5auwtps,72,0.219,0.7,235187.0,0.554,1.36e-06,1.0,0.419,1.0,-5.909,97.127,4.0,0.187,0.0633
3023,4sebUbjqbcgDSwG6PbSGI0,73,0.0265,0.44,229347.0,0.778,1.04e-06,1.0,0.151,0.0,-1.786,148.038,4.0,0.0327,0.304
3024,7svpAkwc6xaSxlbZ7V7JiS,76,0.788,0.529,161463.0,0.353,0.853,7.0,0.116,1.0,-12.835,104.557,4.0,0.0292,0.0601
3025,6Z8R6UsFuGXGtiIxiD8ISb,82,0.000176,0.655,192790.0,0.819,0.00374,0.0,0.104,1.0,-4.852,117.956,5.0,0.0316,0.766
3026,0WSa1sucoNRcEeULlZVQXj,80,0.00201,0.15,228147.0,0.859,0.194,4.0,0.387,0.0,-2.827,170.527,5.0,0.0595,0.354
3027,2aSC2xhRxOLiiZZVjhbylH,71,0.00421,0.777,227880.0,0.414,2.73e-05,6.0,0.0724,0.0,-7.44,100.002,4.0,0.0946,0.287
3028,2AT8iROs4FQueDv2c8q2KE,82,0.00616,0.288,201726.0,0.758,0.0,6.0,0.303,0.0,-5.692,97.094,4.0,0.0371,0.619
3029,4nVBt6MZDDP6tRVdQTgxJg,82,0.225,0.6,245493.0,0.663,0.0,3.0,0.119,1.0,-5.802,121.07,4.0,0.0477,0.286
3030,1HMQmOWrkieKYWlFsjUP3D,75,0.882,0.591,210080.0,0.416,0.000641,1.0,0.112,1.0,-9.794,96.003,4.0,0.0246,0.415
3031,4X5f3vT8MRuXF68pfjNte5,75,0.0239,0.853,233787.0,0.693,0.0,1.0,0.11,1.0,-6.87,95.967,4.0,0.275,0.662
3032,0NlGoUyOJSuSHmngoibVAs,80,0.174,0.188,305747.0,0.411,0.153,0.0,0.0843,1.0,-9.733,187.376,3.0,0.0484,0.159
3033,7sIx70dGj3VBiHWr0KZXfD,74,0.622,0.776,194733.0,0.626,0.899,6.0,0.086,1.0,-12.561,122.072,4.0,0.0396,0.866
3034,2dLLR6qlu5UJ5gk0dKz0h3,78,0.121,0.674,190185.0,0.428,0.0,7.0,0.132,1.0,-9.504,84.878,4.0,0.122,0.337
3035,3YZE5qDV7u1ZD1gZc47ZeR,69,0.00128,0.509,229640.0,0.812,1.99e-05,8.0,0.214,1.0,-5.439,159.878,4.0,0.0537,0.689
3036,5HGibWoxnkYSkl6mHmAlOE,71,0.0571,0.661,190187.0,0.751,0.0,7.0,0.105,1.0,-2.909,109.995,4.0,0.0481,0.875
3037,1DunhgeZSEgWiIYbHqXl0c,70,0.0178,0.729,255867.0,0.735,0.000193,1.0,0.089,1.0,-5.455,121.986,4.0,0.0919,0.544
3038,5anCkDvJ17aznvK5TED5uo,75,0.000297,0.58,305907.0,0.916,0.0259,3.0,0.126,0.0,-4.358,118.004,4.0,0.0387,0.683
3039,0qcr5FMsEO85NAQjrlDRKo,74,0.558,0.543,223840.0,0.485,0.0,8.0,0.12,1.0,-6.85,136.961,4.0,0.0305,0.371
3040,2TR7A4ulH9R1PNwMyd8o8U,69,0.016,0.555,220907.0,0.931,0.0,8.0,0.405,1.0,-2.969,132.085,4.0,0.0367,0.723
3041,0NjW4SKY3gbfl2orl1p8hr,71,0.197,0.358,319253.0,0.715,0.0,7.0,0.581,1.0,-6.181,85.478,4.0,0.331,0.275
3042,4jbmgIyjGoXjY01XxatOx6,79,0.00314,0.647,215672.0,0.585,0.0,6.0,0.165,1.0,-6.123,131.934,4.0,0.0512,0.353
3043,0GaBIpyHvytM1UBYmqXu08,69,0.626,0.739,322160.0,0.491,0.0,1.0,0.126,0.0,-9.726,94.391,4.0,0.413,0.448
3044,7brQHA2CgQpcMBiOlfiXYb,76,0.00892,0.464,251187.0,0.701,0.309,6.0,0.335,0.0,-5.693,83.996,4.0,0.0411,0.356
3045,2y4lAQpi5VTNLu2ldeTdUH,77,0.00882,0.613,231240.0,0.622,0.0,1.0,0.37,0.0,-5.794,80.003,4.0,0.0334,0.484
3046,722tgOgdIbNe3BEyLnejw4,74,0.0011,0.766,188013.0,0.809,0.0,1.0,0.168,1.0,-6.123,130.127,4.0,0.279,0.325
3047,4rHZZAmHpZrA3iH5zx8frV,77,0.234,0.574,484147.0,0.512,0.0,5.0,0.0946,0.0,-6.664,76.899,4.0,0.0503,0.512
3048,6or1bKJiZ06IlK0vFvY75k,76,0.397,0.708,363521.0,0.843,0.0,7.0,0.799,1.0,-2.66,148.14,4.0,0.314,0.625
3049,2Foc5Q5nqNiosCNqttzHof,81,0.0426,0.794,248413.0,0.811,1.07e-06,6.0,0.101,0.0,-8.966,116.047,4.0,0.038,0.862
3050,6HJxxqHWMdidwTVZmZWeHU,72,0.887,0.62,167987.0,0.594,0.5,9.0,0.0917,1.0,-16.066,165.861,4.0,0.0383,0.698
3051,2wBCrtJS3E3TimRZ5MElTI,70,0.253,0.539,254493.0,0.414,1.3e-06,1.0,0.143,0.0,-9.156,94.895,4.0,0.0601,0.123
3052,4rTeOSYqwXNz5qPR2DUTFZ,70,0.025,0.735,224960.0,0.873,3.27e-06,10.0,0.265,0.0,-3.493,108.021,4.0,0.0402,0.586
3053,1V6gIisPpYqgFeWbMLI0bA,77,0.0738,0.504,210840.0,0.785,0.0,8.0,0.239,1.0,-4.802,173.968,4.0,0.104,0.502
3054,3G6hD9B2ZHOsgf4WfNu7X1,76,0.167,0.69,193059.0,0.578,0.0,6.0,0.305,1.0,-7.436,99.961,4.0,0.0929,0.416
3055,39iczvfNkZstM8KY8dNDFC,72,0.926,0.328,84741.0,0.301,0.825,0.0,0.118,1.0,-13.283,147.398,4.0,0.0366,0.167
3056,06EL94D0TA27Ik0Ke5usbj,68,0.294,0.645,227027.0,0.877,0.0,5.0,0.0759,0.0,-3.208,82.324,4.0,0.113,0.861
3057,1ojBtNRMzjL7ptLPZCzfRz,69,0.0596,0.77,165315.0,0.699,1.65e-05,0.0,0.17,1.0,-6.59,81.003,4.0,0.199,0.696
3058,5jrdCoLpJSvHHorevXBATy,79,0.00314,0.645,215672.0,0.585,0.0,6.0,0.165,1.0,-6.122,131.931,4.0,0.0513,0.353
3059,5T7ZFtCcOgkpjxcuaeZbw0,76,0.0227,0.652,200107.0,0.877,0.0,1.0,0.0789,1.0,-2.986,118.491,4.0,0.0465,0.486
3060,2iJuuzV8P9Yz0VSurttIV5,77,0.019,0.772,283400.0,0.685,8.96e-05,5.0,0.131,1.0,-6.849,130.033,4.0,0.0696,0.501
3061,48RrDBpOSSl1aLVCalGl5C,77,0.0525,0.781,250189.0,0.853,0.0,1.0,0.12,0.0,-3.68,110.049,4.0,0.0715,0.624
3062,7FHj19QQigvMH1onMYRNLn,72,0.514,0.339,183792.0,0.292,0.0,3.0,0.0713,1.0,-11.294,131.702,3.0,0.0348,0.0655
3063,5gFoAVTN9YlM9uJCrFZtgl,69,0.435,0.606,278573.0,0.784,0.0,7.0,0.689,1.0,-6.293,80.985,4.0,0.268,0.48
3064,01ksPzu3Bw8Lsf9o6xIk8C,74,0.62,0.844,163560.0,0.639,0.0,11.0,0.46,0.0,-4.461,121.033,3.0,0.0437,0.974
3065,6nzXkCBOhb2mxctNihOqbb,74,0.00107,0.639,227520.0,0.912,0.0,1.0,0.097,1.0,-2.621,143.448,4.0,0.0615,0.343
3066,6uHvbKL0Yi37AuvNRmUfMw,70,0.895,0.364,191773.0,0.308,0.0023,4.0,0.123,1.0,-13.052,73.328,4.0,0.0402,0.387
3067,0aMHIW1lqrulVCx0LLlr6a,68,0.0518,0.679,307188.0,0.645,0.0,6.0,0.145,0.0,-7.777,125.795,4.0,0.222,0.203
3068,0NdTUS4UiNYCNn5FgVqKQY,79,0.249,0.728,193030.0,0.638,0.0,5.0,0.116,0.0,-6.455,130.014,4.0,0.0336,0.872
3069,14N3tALR3Mhf7UHpJRKk4L,70,0.00548,0.325,264677.0,0.867,4.33e-06,4.0,0.103,1.0,-5.53,144.866,4.0,0.0809,0.336
3070,13P5rwmk2EsoFRIz9UCeh9,75,0.0372,0.719,237627.0,0.671,8.21e-06,8.0,0.12,1.0,-6.279,130.027,4.0,0.0336,0.786
3071,5nkUIVKqOqdpB6ApKgEMkv,70,0.455,0.347,382760.0,0.493,0.00366,8.0,0.127,0.0,-11.548,82.887,4.0,0.29,0.308
3072,2vwlzO0Qp8kfEtzTsCXfyE,77,0.407,0.53,221360.0,0.422,0.0,5.0,0.107,1.0,-6.262,119.964,4.0,0.0342,0.349
3073,5Mw9bXG1dLNhbjofkVS2oR,66,0.508,0.262,535963.0,0.361,0.00268,2.0,0.108,1.0,-10.187,126.786,4.0,0.0333,0.056
3074,3QHMxEOAGD51PDlbFPHLyJ,75,0.345,0.656,252347.0,0.877,0.0,0.0,0.349,0.0,-3.231,105.018,4.0,0.0342,0.894
3075,4jtyUzZm9WLc2AdaJ1dso7,70,0.737,0.559,275227.0,0.716,0.0,11.0,0.252,0.0,-3.964,176.618,4.0,0.39,0.504
3076,7nzsY8vlnKdvGOEE0rjAXZ,77,0.0202,0.579,207357.0,0.558,1.26e-06,2.0,0.212,1.0,-6.986,179.949,4.0,0.0895,0.506
3077,6aUhfNWYnMThF3TGtuYUUu,67,0.0379,0.678,185907.0,0.839,0.0,7.0,0.0742,1.0,-3.617,104.952,4.0,0.0394,0.772
3078,7y911sqgHGHcyU4ivapjwi,65,0.0705,0.67,270867.0,0.515,0.0,1.0,0.25,1.0,-6.977,122.006,4.0,0.397,0.422
3079,69kOkLUCkxIZYexIgSG8rq,74,0.0378,0.81,369627.0,0.793,1.77e-06,6.0,0.072,0.0,-9.404,116.05,4.0,0.0403,0.863
3080,20bJBbPapGQ4bqs0YcA9xY,68,0.00223,0.654,228027.0,0.95,0.0,1.0,0.406,1.0,-3.163,140.009,4.0,0.137,0.351
3081,0n4bITAu0Y0nigrz3MFJMb,74,0.00334,0.853,263827.0,0.599,7.93e-06,7.0,0.0759,1.0,-4.756,119.993,4.0,0.0411,0.843
3082,1BncfTJAWxrsxyT9culBrj,78,0.934,0.447,315427.0,0.449,0.961,2.0,0.0697,1.0,-10.634,92.468,4.0,0.0376,0.036
3083,27tNWlhdAryQY04Gb2ZhUI,77,0.00492,0.671,223546.0,0.771,7.28e-06,7.0,0.354,0.0,-4.821,90.003,4.0,0.0316,0.436
3084,6HZ9VeI5IRFCNQLXhpF4bq,68,0.00952,0.711,157153.0,0.906,1.64e-05,8.0,0.153,1.0,-2.671,125.916,4.0,0.0284,0.824
3085,3IPnBzGRMg6BfViFxxa0Gq,70,0.262,0.737,124733.0,0.637,0.0,6.0,0.319,0.0,-6.308,100.033,4.0,0.0735,0.537
3086,5DI9jxTHrEiFAhStG7VA8E,65,0.0319,0.793,174133.0,0.524,0.0,8.0,0.156,1.0,-7.827,86.325,4.0,0.156,0.579
3087,2LvRR121MWFmmEGkuV2vQP,67,0.132,0.919,220240.0,0.506,0.0,1.0,0.0771,1.0,-7.14,97.465,4.0,0.304,0.273
3088,3x4I4nRuZp5NdtGvCPw6Ms,67,0.152,0.712,180675.0,0.463,0.0,1.0,0.642,0.0,-9.33,80.029,4.0,0.143,0.593
3089,7xVLFuuYdAvcTfcP3IG3dS,68,0.0246,0.841,283693.0,0.733,0.0,1.0,0.174,1.0,-5.077,130.009,4.0,0.142,0.284
3090,2LGdO5MtFdyphi2EihANZG,75,0.123,0.665,257563.0,0.542,0.00291,11.0,0.342,0.0,-8.323,97.975,4.0,0.033,0.587
3091,0gMTjqQCHmQpCqmmeCy2wP,65,0.00685,0.482,271000.0,0.926,0.0,4.0,0.288,0.0,-5.123,150.014,4.0,0.0666,0.529
3092,4lhqb6JvbHId48OUJGwymk,76,0.0309,0.545,255093.0,0.78,4.64e-05,7.0,0.0828,0.0,-4.867,125.014,4.0,0.0436,0.458
3093,64gyqTtDDel7B2NoEkOa0A,68,0.623,0.645,259144.0,0.658,2.02e-05,1.0,0.107,1.0,-6.625,77.021,4.0,0.0532,0.19
3094,6xWIuPEnPIODp4dCRsAd5I,65,0.00506,0.542,227160.0,0.795,0.019,4.0,0.0851,0.0,-3.63,92.234,4.0,0.0368,0.431
3095,6g6A7qNhTfUgOSH7ROOxTD,65,0.0348,0.76,177685.0,0.652,0.0,6.0,0.307,1.0,-7.321,100.315,4.0,0.232,0.759
3096,2afCBiru10AFckfOa49wIa,76,0.22,0.574,237933.0,0.329,0.0,1.0,0.0986,1.0,-6.829,130.993,4.0,0.0274,0.356
3097,06cCziAHtDg6pcsidZHu03,66,0.000332,0.621,254510.0,0.702,1.49e-05,4.0,0.322,1.0,-6.845,99.808,4.0,0.0295,0.374
3098,3Y4rUyw7XBCK6hGHCOt6rp,71,0.983,0.544,204773.0,0.241,0.774,4.0,0.101,0.0,-14.779,109.437,4.0,0.03,0.359
3099,2yi7HZrBOC4bMUSTcs4VK6,68,0.85,0.306,206507.0,0.121,0.000176,0.0,0.257,0.0,-15.551,174.053,4.0,0.0554,0.166
3100,5ka2ajep9OAvU5Sgduhiex,72,0.0265,0.669,212333.0,0.78,1.63e-06,7.0,0.143,0.0,-4.287,139.945,4.0,0.053,0.738
3101,70b5Sq3ePOu3Gqg0hjlOtR,68,0.815,0.354,225080.0,0.411,1e-06,0.0,0.106,1.0,-6.018,90.831,4.0,0.0344,0.43
3102,6Uy6K3KdmUdAfelUp0SeXn,69,0.00502,0.551,220573.0,0.836,2.1e-05,10.0,0.0425,0.0,-3.838,185.063,4.0,0.0524,0.758
3103,009ImBOrIUlWgla8U05RAC,78,0.00273,0.432,228879.0,0.725,0.0,7.0,0.208,1.0,-4.862,128.902,4.0,0.0431,0.353
3104,7v3rmoy5jcn4h5UqwQyCM3,75,0.0848,0.601,154000.0,0.712,0.0,1.0,0.461,1.0,-9.433,114.97,4.0,0.0436,0.389
3105,5VSCgNlSmTV2Yq5lB40Eaw,66,0.00453,0.495,239894.0,0.894,0.000596,2.0,0.103,0.0,-4.814,126.03,4.0,0.0441,0.213
3106,1wYIv0ySOwjMFWLOtrgtbo,68,0.621,0.59,73387.0,0.446,0.00235,0.0,0.0731,0.0,-12.759,140.081,4.0,0.0731,0.399
3107,6fxVffaTuwjgEk5h9QyRjy,65,0.607,0.614,258987.0,0.379,0.000464,4.0,0.0986,1.0,-10.48,107.989,4.0,0.0476,0.201
3108,1snNAXmmPXCn0dkF9DaPWw,66,0.382,0.593,282813.0,0.392,0.000114,10.0,0.131,0.0,-6.872,75.065,4.0,0.0257,0.25
3109,0HsGh7cboYz6cVMIyFrQ8j,66,0.758,0.679,188280.0,0.63,7.06e-05,2.0,0.111,1.0,-6.83,123.082,4.0,0.158,0.558
3110,5cbpoIu3YjoOwbBDGUEp3P,70,0.098,0.766,267720.0,0.519,0.0,9.0,0.0855,0.0,-7.355,129.972,4.0,0.0366,0.612
3111,0boS4e6uXwp3zAvz1mLxZS,74,0.084,0.506,213267.0,0.959,0.000655,5.0,0.135,0.0,-5.264,133.996,4.0,0.102,0.34
3112,69DR48pXzSabFUfQfDDJDb,63,0.0369,0.545,225067.0,0.818,0.0,9.0,0.101,1.0,-6.38,109.019,3.0,0.0541,0.679
3113,1fQaoh3imrMunWVZh5kf90,68,0.000332,0.576,323800.0,0.906,0.0614,2.0,0.0908,1.0,-7.677,127.935,4.0,0.0571,0.211
3114,575DZcL4PtBm3qoFdilkq8,65,0.15,0.0,589972.0,2.03e-05,0.204,4.0,0.112,1.0,-25.402,0.0,0.0,0.0,0.0
3115,51QEyJI5M7uyd8DOh9tqQY,70,0.606,0.733,246755.0,0.62,0.305,1.0,0.117,1.0,-10.525,111.039,4.0,0.075,0.247
3116,5KONnBIQ9LqCxyeSPin26k,63,0.555,0.635,217419.0,0.691,0.0,0.0,0.097,1.0,-4.862,82.142,4.0,0.258,0.638
3117,1mvDFqbbmgmMmU6U4dIq5m,66,0.546,0.84,268667.0,0.504,0.00131,1.0,0.211,1.0,-9.354,110.027,4.0,0.383,0.406
3118,39FwE8edwuyiaa4PrGBkP7,64,0.251,0.611,288760.0,0.688,2.35e-06,2.0,0.248,1.0,-6.369,169.895,4.0,0.0529,0.649
3119,1Slwb6dOYkBlWal1PGtnNg,64,0.474,0.781,281560.0,0.445,0.0,2.0,0.184,1.0,-6.061,78.998,4.0,0.0295,0.591
3120,4wFUdSCer8bdQsrp1M90sa,63,0.0216,0.47,276880.0,0.79,0.0,2.0,0.0863,1.0,-5.352,158.061,4.0,0.039,0.495
3121,2E43WFS4rRc09za2r2GmZl,72,0.0271,0.558,186827.0,0.924,3.32e-06,9.0,0.537,0.0,-4.341,151.99,4.0,0.064,0.567
